author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,Topic
4040265983,2022-04-03 23:26:34+00:00, ,1510760701891121155,en,1,0,0,0,Twitter for Android,IM SORRY 🙏🙏💞💞 IM NOT MEAN IM JUST AUTISTIC,Social skills
1501082952855400449,2022-04-03 23:26:28+00:00, ,1510760674997280771,en,0,0,0,0,Twitter Web App,"@SocialistNeko Quite the opposite.  I tend to think that I was a terrible friend to them because autism and I didn't know how to be a good friend.  They usually don't think that when I bring it up, but I always felt like I failed them.",Social skills
1107703040721580032,2022-04-04 23:47:53+00:00, ,1511128454497927168,en,0,0,0,0,Twitter for iPhone,Fuck it self-hatred post. I’m fucking worthless to everyone around me and can’t accomplish anything because I’m fucking autistic and socially inept and am bad at learning. I suck at all the things I wish I was good at and I am not good enough of a friend. I am better off dead.,Social skills
1210627052283604992,2022-04-04 23:44:51+00:00, ,1511127690497175557,en,6,0,3,0,Twitter for Android,time to play to daily game of do people actually hate me or is it just my autistic ass not understanding jokes again 🤩,Social skills
3145402775,2022-04-04 23:41:17+00:00, ,1511126794233167873,en,1,0,1,0,Twitter for iPhone,@deishunLeft oh yh - totally convinced nt ppl came up w/ sm of that bs. it’s like the idea that autistic ppl have no empathy when in reality it’s that we feel n express it slightly differently ! but ofc now every1 thinks we’re these weird robots !,Social skills
1289508609982963713,2022-04-04 23:40:56+00:00, ,1511126704835637248,en,7,0,0,1,Twitter Web App,"I'm going to talk about autism a lot this month on stream as its Autism Awareness Month all month long on Monday/Tuesday 6pm PDT. This week, I'm going to talk about how Autism Speaks sucks and how bad I am at human interaction. Questions and topic changes are welcome.",Social skills
1290309417469009920,2022-04-04 23:36:44+00:00, ,1511125649229971460,en,3,0,0,2,Twitter Web App,"Individuals with autism feel as much, if not more, empathy as others.
#NationalAutismAwarenessMonth #WorldAutismMonth #AutismAwarenessMonth #NationalAutismAwarenessMonth #WorldAutismMonth #AutismAwarenessMonth 

Visit us @ https://t.co/YEgNEAov1H 
#BehaviorAgent #DrLisaKeliher https://t.co/HnFpw27oW6",Social skills
736607598,2022-04-04 23:35:26+00:00, ,1511125319633145860,en,0,0,0,1,Stem Cell Thai,Research could provide new insights into human interactions and advance research related to autism spectrum disorder and other neurocognitive conditions. #neuron #brain,Social skills
2815996746,2022-04-04 23:31:05+00:00, ,1511124224160649221,en,1,0,1,0,Twitter Web App,"@Ahamkaracancel This dweeb probably: ""all your friends can't be autistic""

We flock to each other like anime protagonists, lady :3

But for real though, I maaaaaybe have one or 2 nt friends, everyone else is a cool ND fella",Social skills
218029784,2022-04-04 23:25:50+00:00, ,1511122906268704773,en,35,0,1,3,Twitter for iPad,"My autism affects my comprehension and social skills. I have trouble understanding and retaining instructions sometimes, and I’m socially awkward and anxious. I am not, however, a child in an adult’s body. I can fend for myself.",Social skills
1455668629475823617,2022-04-04 23:25:39+00:00, ,1511122857086050308,en,0,0,0,0,Twitter Web App,Health-care barriers prevent many autistic people from seeking medical treatment https://t.co/iiOuvpEw1H via @Spectrum The most common health-care barriers include difficulties communicating with physicians or making appointments by telephone.,Social skills
1084281675218120704,2022-04-04 23:25:34+00:00, ,1511122839352614916,en,1,0,0,0,Twitter for iPhone,i dont exactly care if this is a joke but the behavior was just. i am too autistic to follow you bestie what the fuck are you talking about,Social skills
28687426,2022-04-04 23:25:15+00:00, ,1511122756225667076,en,0,0,0,0,Sprout Social,"Watch Senior Clinical Director, Anna Beth Ball, debunk the myth that non-verbal people with #ASD are unable to communicate.

#autismawareness #autismacceptance #autismsupport #autismparents #autismawarenessmonth2022 #autismawarenessmonth #autism #mentalhealth #autismmyth https://t.co/kwby8f2Lir",Social skills
1309550269005549569,2022-04-04 23:17:23+00:00, ,1511120777990623237,en,2,0,0,0,Twitter for iPhone,I need to craft and practice some indirect neurotypical responses to politely show disinterest when ppl talk about about Kopmala at work tomorrow. Any good stock phrases I can use instead of saying “I don’t care about that. #ActuallyAutistic,Social skills
1479928288822837249,2022-04-04 23:17:08+00:00, ,1511120716103663616,en,6,0,0,0,Twitter for iPhone,alltistics when they realize autistic people don't always realize they're being sarcastic https://t.co/JiTBbJuCn6,Social skills
28927521,2022-04-04 23:08:29+00:00, ,1511118539868053505,en,0,0,0,0,Twitter for iPhone,"“Autism experts” get paid 6 figures to do studies to see if autistics are really friendless. These people could’ve just gone on social media and asked us if we had friends. The answer is, yes, we do. Both NT friends and autistic friends. See why I say autism experts know nothing? https://t.co/jynbsLSoLw",Social skills
1081355607968428035,2022-04-04 23:03:47+00:00, ,1511117353974648833,en,0,0,0,0,Twitter for iPhone,sometimes i look back on my childhood and think wow  . how did i have friends . and then i remember that everyone i was friends with was also deeply autistic and it makes sense,Social skills
762126973728468993,2022-04-05 23:54:44+00:00, ,1511492567401394176,en,1,0,0,0,Twitter for Android,@notemmaactually I'm NT but that describes my autistic brother's sense of humour perfectly.,Social skills
9228332,2022-04-05 23:54:19+00:00, ,1511492459204808705,en,1,0,1,0,Twitter for iPhone,"In fact, asynchronous communication in general is better for me and many #actuallyautistic folks. We can take time to understand the request and formulate our own responses, and do so on our own timeline.",Social skills
939857138553253893,2022-04-05 23:52:56+00:00, ,1511492114705641472,en,2,0,0,1,Twitter for iPhone,"my doctor : explaining about how people who are on spectrum of autism tend to either stare at people too intensely or don’t make eye contact at all 

my astrologer brain : wait i thought- that’s just my scorpio placements ???",Social skills
1285973155673063424,2022-04-05 23:52:51+00:00, ,1511492091444023301,en,2,0,0,2,Twitter for iPhone,looks at you with my autistic eyes https://t.co/GxefZXncZG,Social skills
1475903682789138441,2022-04-05 23:52:32+00:00, ,1511492011886628865,en,0,0,0,0,Twitter for iPhone,no one understands how important to me that leon looks mad or annoyed or just has autistic stare,Social skills
1091812590391578636,2022-04-05 23:51:04+00:00, ,1511491643974762501,en,1,0,0,0,Twitter for Android,"Autism and Communicatiom
 
Daniel Tammet an autistic savant said, ' listening to people isnt easy for me. When someone is speaking to me, it often feels like I'm trying to tune in to a particular radio station and a lot of what is said just passes in and out of my head like stat https://t.co/PSIgMSjZxz",Social skills
1390412727672258564,2022-04-05 23:51:03+00:00, ,1511491638820024321,en,1,0,1,0,Twitter for iPhone,"@_MyLoveChilde_ stoppp wait bc same 😭 talking irl &amp; thru messages are both so exhausting mentally. i’m not exaggerating when i say ive gone more than 3 months without speaking to anyone except immediate family 🥲 

u don’t have to answer this if it’s too personal - are u also autistic?",Social skills
1272310334804627456,2022-04-05 23:49:14+00:00, ,1511491180667846662,en,0,0,0,0,Twitter for Android,Ok. Blocking the guy I'm arguing with because my autistic brain can't handle any more stranger danger. Good night twitter,Social skills
1448186398654312448,2022-04-05 23:42:08+00:00, ,1511489393005154309,en,2,0,1,0,Twitter Web App,@RikaXIV @WoLQuestions While I don't think my WOL comes across as autistic (still working on her) we both feel like we don't belong anywhere or with anyone.,Social skills
856199339374456833,2022-04-05 23:38:12+00:00, ,1511488404600627200,en,65,0,1,1,Twitter for Android,"@rebekah_creates @soundslikecanoe As an autistic person, fake laughing burns me out. I hate it. That's not funny to me. And even if it were, I wouldn't necessarily laugh bc 1. Hard to tell joke questions. 2. I don't naturally respond to things I find funny verbally or with body language. I react internally a lot",Social skills
1110583244091727872,2022-04-05 23:37:16+00:00, ,1511488170428354566,en,1,0,0,0,Twitter for Android,being autistic in a household of 5 people is an absolute nightmare. especially when a few of them are ND and a few of them are NT and none of you communicate well,Social skills
1143626165585887232,2022-04-05 23:29:47+00:00, ,1511486287366213636,en,2,0,1,0,Twitter for iPhone,he has the autism stare https://t.co/E4HjEhb30x,Social skills
1502496621237575681,2022-04-05 23:29:43+00:00, ,1511486268819099652,en,0,0,0,0,Twitter for Android,"Hey guys, some austistic kids have a tough time making friends in social circles.  If given a chance they make the best friends! #love  #Autism #AutismAwareness",Social skills
1116731756814663680,2022-04-05 23:29:09+00:00, ,1511486126405689346,en,3,0,2,0,Twitter for Android,@Selphares1 @shiagi @Yeenie_Mcbeenie And a lot of it is from misunderstanding as well. Shiagi's stance doesn't 100% sit right with me because a lot of kids are bullied for thing that aren't their fault. I know a kid who got bullied for autistic/adhd symptoms,Social skills
305772665,2022-04-05 23:27:51+00:00, ,1511485799207878657,en,1,0,0,0,Twitter Web App,"@turgon80789656 @becky_fast I am in fact autistic, as are my kids.  I understand exactly how you feel.  When I was attending, I always volunteered to run the sound system which kept me out of the crowd.",Social skills
588958449,2022-04-05 23:18:01+00:00, ,1511483323801088005,en,0,0,5,0,Twitter for iPhone,"@KishacuzIcan @xequalsalex @avram @ChristinaECox Yeah, look it up. Most people with autism miss jokes. I only deal with factual communication via the internet due to that. Don’t make fun of people you know nothing about, bud. Inclusivity is needed for a better future for all.",Social skills
1311831756526489601,2022-04-05 23:13:53+00:00, ,1511482284435820548,en,0,0,1,0,Twitter for iPhone,approximately 5 seconds from a panic attack all because im in the presence of like 6 other people  autism + severe anxiety moment slash srs im gonna start crying and rocking back and forth in a corner https://t.co/qnNiuzgpET,Social skills
1501675936298590210,2022-04-05 23:10:09+00:00, ,1511481346559934466,en,0,0,4,0,Twitter for iPhone,"@A_Silent_Child Questioning social norms is one thing. But if there is a huge overlap of trans and autism, and trans people are becoming lifelong medicalized and sterile patients, doesn’t that raise some ethical questions?",Social skills
258314710,2022-04-05 23:06:43+00:00, ,1511480483242287114,en,14,0,1,1,Twitter for Android,"@LanguageComeUp For me, it's a very long story.

But long story short, I have used it both online and offline as a way to teach myself social skills

(For folks who don't know me, I'm in the autism spectrum and that social part for me it's a bitch)",Social skills
1303870671743791105,2022-04-05 23:06:38+00:00, ,1511480462321106949,en,0,0,0,0,Twitter Web App,"@HollyWeed0 @DantaPeter That's quite an ableist assumption to think autistic people are ""quirky"".",Social skills
3303585408,2022-04-05 22:50:15+00:00, ,1511476339022331907,en,0,0,1,0,Twitter for Android,@imnotnorm36 @k3nn3h @McHollander @axleblazeSA @jilliancyork Do you enjoy making fun of autistic people on the internet when they are asking for clarification? Does that make you feel like a big man?,Social skills
933502844614963200,2022-04-05 22:45:39+00:00, ,1511475178496221189,en,1,0,1,0,Twitter Web App,"@Wollvaan for sure!!! a lot of the ""weird kids"" (and me I suspect) were definitely autistic. just super weird to act like they deserved bullying for that!",Social skills
744310149037195264,2022-04-05 22:44:02+00:00, ,1511474772986654722,en,1,0,0,0,Twitter for iPhone,i never really notice how autistic i am until i’m around a group of neurotypicals,Social skills
1333931997887156226,2022-04-05 22:41:16+00:00, ,1511474077134995464,en,0,0,0,0,Twitter Web App,I think 1 reason I dont like being bluffed is bc I take things literally and I think that's due to autism....,Social skills
1000525013164830720,2022-04-05 22:40:41+00:00, ,1511473929319116801,en,1,0,0,0,Twitter for iPhone,honestly i feel so lucky that i know im autistic going into my adult life. its gonna save me a lot of communication issues in relationships i already know it,Social skills
1466476730823200772,2022-04-06 23:58:56+00:00, ,1511856008750116867,en,2,1,0,0,Twitter for Android,I like my climb group why am I awake at 1am cos im nervous about it I hate being autistic why am I like this,Social skills
1284239508804952065,2022-04-06 23:53:59+00:00, ,1511854765067616256,en,0,0,1,0,Twitter for iPad,@JustALazyKoi @twerk6d @StarbornLight Thx i am actually autistic and have a hard time reading tone thx for pointing it out (this is sarcasm btw since u care abt that) also u do realize that being sarcastic doesn’t make it any less weird right? Sarcasm or not bro asked a 16 yr old boy to show his ass,Social skills
1309910750492647425,2022-04-06 23:51:39+00:00, ,1511854175738478594,en,0,0,0,0,Twitter for Android,"When I started moving challenging verbal conversations to text, my relationships changed. When people experience how much more accessible this can be for me, they tend to see that meeting me where I'm at with this creates a healthier dynamic between us. #ActuallyAutistic",Social skills
1440711574725922822,2022-04-06 23:49:43+00:00, ,1511853690663149578,en,8,0,2,4,Twitter for iPhone,So I’m an advisor fren to a project called @nfteeth_art. Bringing autism awareness to web 3. For years I’ve believed I’m on the spectrum but due to having too much “empathy” I have been classed as not having it. But I will fight because I know my brain is very different 👇🏻 https://t.co/vg0D9MEkwh,Social skills
891087629965447168,2022-04-06 23:49:10+00:00, ,1511853552158732292,en,3,0,1,0,Twitter Web App,"That fun point in the semester where I genuinely can't figure out if prof hates me for being autistic.  I'm trying my best but I only engage in ways that make sense.  ""I can't see anything in pitch black"" is what she wanted me to write but its not true, I can still see.  Wrong.",Social skills
1253579374814781445,2022-04-06 23:44:17+00:00, ,1511852323198361601,en,9,0,1,0,Twitter for iPhone,Fun fact: A LOT OF AUTISTIC KIDS ARE GIFTED! They just lack social skills https://t.co/9VUPqIOHQM,Social skills
998307495872483328,2022-04-06 23:42:50+00:00, ,1511851960592347136,en,2,0,0,0,Twitter Web App,best way i can describe autism for me is just frustration. vast gulfs of communication between me and certain other ppl. honestly one of the reasons me and my mother get along so poorly is just cuz she talks and responds in a way thats so deeply aggravating to my brain,Social skills
821098240099676162,2022-04-06 23:42:08+00:00, ,1511851782682685446,en,1,0,0,0,Twitter for Android,"@MistTehKittagon Maybe allow autistic people who can't deal with crowds well leave 5 minutes early to beat the rush? Maybe stock some common ""safe foods"" in the canteens? Have a room at lunch that's kept dim and quiet for people to decompress in if they're feeling overwhelmed? ♥",Social skills
1673427734,2022-04-06 23:40:33+00:00, ,1511851382646706176,en,1,0,1,0,Twitter for iPhone,@IDreamOfNinja Before I realized I was autistic I would drill into this and ask piercing questions. Now… I haven’t figured out the alternative.,Social skills
246669017,2022-04-06 23:35:15+00:00, ,1511850048425889800,en,2,0,0,0,Twitter Web App,My Autistic ass has gone to all the horrible social gatherings that are torture to me but ask NT to listen to you info dump and they act as if it's completely unreasonable to support your friends even when it doesn't benefit them https://t.co/Z2IfrGPthG,Social skills
1330219424679342087,2022-04-07 23:59:33+00:00, ,1512218554602598405,en,2,0,1,0,Twitter for Android,"@keonwife Hard to ignore with now 4 people having an opinion..... And part of my autism is that I tend to  take things personal. 😢
All I did was comment on one of pultes posts",Social skills
2911828317,2022-04-07 23:59:19+00:00, ,1512218492912738308,en,0,0,0,0,Twitter Web App,"This ""probably neurotypical"" introvert thinks your idea makes good sense, but warns--real #Autism scares us (including me) bc we have no idea what to expect. It's HARD to write rules before they've been violated without knowing what to expect. https://t.co/d820ZOZWme",Social skills
863766700122099712,2022-04-07 23:58:13+00:00, ,1512218217980342299,en,0,1,1,0,Twitter Web App,"Autistic rage at my second time seeing people upset at Lee Know SK for not having the expected emotional response to something. ""Everyone else is crying, why isn't he?"" ""That was hurtful, why isn't he acting hurt?"" Oh, I don't know, maybe because he DOESN'T FLUFFING HAVE TO? /srs https://t.co/Ew2wJ569BH",Social skills
64106718,2022-04-07 23:49:58+00:00, ,1512216143343276034,en,1,0,1,0,Twitter Web App,"This kinda stuff is genuinely depressing to me. I have a hard enough time online with my autism &amp; stuff, now I end up with less access to my hyperfixation because I possibly did something wrong w/o realizing.",Social skills
180823141,2022-04-07 23:47:59+00:00, ,1512215641708716033,en,3,0,1,1,Twitter for Android,Peak autism brain is when I take like fifteen minutes to realise the implications in my messages that people reply to during which I try and figure out why the conversation shifted how it did while also applying the Fake it Til U Make It strat of pretending I do know,Social skills
14258273,2022-04-07 23:46:26+00:00, ,1512215253454852096,en,0,0,0,0,Twitter for iPhone,"@W_Asherah But not if your autism is accompanied by agoraphobia, I'm guessing? People overdose?",Social skills
1485393607607660546,2022-04-07 23:43:33+00:00, ,1512214529131704322,en,1,0,0,0,Twitter Web App,"@DollyFlesh basically he had autism was an easy target for bullying 
and if you go deeper into his account(s) you can find some more bullshit",Social skills
876118858540756992,2022-04-07 23:43:00+00:00, ,1512214387825823747,en,2,0,0,0,Twitter Web App,me drafting up a formal and thoroughly autistic letter on why i would like to be someone's friend instead of just talking to them organically: 👁👄👁,Social skills
191092262,2022-04-07 23:41:39+00:00, ,1512214047722143748,en,1,0,0,0,dlvr.it,Fighting Stigma :  UK MVNO ParentShield provides help to parents of children with autism and mobile phones: Communication can be difficult for many children on the autistic spectrum. ParentShield discusses the differences and how to help. https://t.co/LpW6XjXnJ4,Social skills
1303482722468294656,2022-04-07 23:39:50+00:00, ,1512213590060658689,en,0,0,2,0,Twitter for iPhone,"@A_Silent_Child Depends what you mean by neurodivergent? If it’s a euphemism for autism then no. But trans is a mental condition, right? Which means the brain is just wired differently? IDK",Social skills
1015952622531039234,2022-04-07 23:37:07+00:00, ,1512212908259909632,en,1,0,0,0,Twitter for Android,"One of the most annoying aspects of autism spectrum disorder is difficulty with understanding social boundaries. People might want you to just go away in the least confrontational way possible (often by ghosting or blocking), and it's utterly inscrutable.",Social skills
102843782,2022-04-07 23:26:30+00:00, ,1512210235259338753,en,1,0,0,0,Twitter for iPhone,"I say what I mean and I mean what I say because I’m autistic. If you ascribe any double meaning in my words, it’s because you’ve placed it there yourself.",Social skills
36119194,2022-04-07 23:18:56+00:00, ,1512208333075324939,en,56,3,3,1,Twitter Web App,"sensory shutdown / meltdown:

- attempting to communicate about or around strong feelings can lead to involuntary shutdown (this is my absolute least favorite part of my autism)

- others infantilize these involuntary responses to overwhelm, speak to me as if I’m a child, etc",Social skills
1454063970214727680,2022-04-07 23:18:03+00:00, ,1512208110223564803,en,0,0,0,0,Twitter for Android,"@_Ithalaine_ Heres mine, its usually more messy but i erase overlapping lines because autism https://t.co/OxDfO3Gn7U",Social skills
1209570899143344128,2022-04-07 23:17:21+00:00, ,1512207934280847371,en,27,0,1,0,Twitter for Android,"this morning my older son told me a joke, &amp; he prefaced it by saying ""this might be offensive to women, but...""

everytime he shows social insight, my heart explodes a lil' cuz that's one of his bigger struggles with his autism 🥺😭💙",Social skills
1372123858443116545,2022-04-07 23:14:06+00:00, ,1512207115695407107,en,1,0,1,0,Twitter for iPhone,@wannabekilljoy We like Damian Milton’s double empathy problem - autistic people get other autistic people. The problem is non autistics and autistics understanding each other.,Social skills
1371529157797105669,2022-04-07 23:13:58+00:00, ,1512207083822796814,en,0,0,1,0,Twitter for iPhone,"and ever since watching nuerotypicals interact with each other, it’s obvious that I’m very different. I never knew ‘not lying’ was an autistic trait but looking into it and seeing how much in common I had with typical traits of Autism it’s pretty clear to me now!",Social skills
1363956955467907081,2022-04-07 23:10:41+00:00, ,1512206256932638722,en,10,0,2,0,Twitter for iPhone,"when my dad moved out of the house when I was 7 and my parents split up, apparently my severely cognitive empathy-deficient autistic ass said “good! we won’t have to watch golf together anymore!” 💀 https://t.co/qk2LGECTch",Social skills
1435758730465906691,2022-04-07 23:07:49+00:00, ,1512205533431926787,en,1,0,1,0,Twitter for Android,"@Zeih_h ofc but in this case i meant what i said because i cant understand a lot of irony or jokes bc of my autism, our brains works different",Social skills
1167244717710557185,2022-04-07 23:06:13+00:00, ,1512205132133457922,en,4,0,1,0,Twitter for Android,"""Autistic people don't understand social cues""
In HS I was forced to take a pragmatics class. The (allistic) teacher always took the tests to compare grades and I consistently got better scores than her 🤷🏻‍♂️",Social skills
530853248,2022-04-01 23:54:37+00:00, ,1510042986532405253,en,1,0,0,0,Twitter for Android,"Dear @OzzyManReviews
Is there any way to bring attn to a fellow WA father who just lost his son in a pool drowning? Joey Vines was a non verbal 6 yo boy w/autism &amp; unable to call for help. Neighbours pool fence easy to climb. Go fundme for the dad Steven?
https://t.co/TOKHciRu5L",Symptoms
1235613142358650881,2022-04-01 23:51:24+00:00, ,1510042173357625350,en,20,0,1,5,Twitter for iPhone,"2) while the terminology is ""autism spectrum disorder"" its better to think of it as less of a spectrum and more like a color wheel. theres no such thing as being more or less autistic. everyone is somewhere in the circle with their own unique experiences https://t.co/9NmPOyAlbR",Symptoms
1022882994678374400,2022-04-01 23:46:03+00:00, ,1510040830316318722,en,0,0,0,0,Twitter for Android,"This doesn't mean I'm a bad person. I just work differently and I have been told I'm quite personable.

#autism #struggleisreal",Symptoms
1337997902422056960,2022-04-01 23:46:02+00:00,7a8b600fe5f170bc,1510040826843262976,en,0,0,3,0,Twitter for Android,"@UN Children suffering from Autism.need personal care and proper guidance and Teaching basic methods of Lifestyle can make them Learn quick and pratice.
They are part of Ourselves and need proper assistance and We can help them to come out from the Disorder.
# World Autism Day",Symptoms
22370036,2022-04-01 23:46:01+00:00, ,1510040820459704323,en,0,0,0,0,Twitter for Android,"@MaggieEThornton @MoniseLSeward As the parent of students w true sp ed IEPs, I don't think it is appropriation. A truly gifted only child is very rare. 2E is NOT rare. It is very common to be ADHD/Autistic Level 1(formerly Asperger) w gifted needs. All need IEPs to address multiple ed domains &amp; 4 case mgmt.",Symptoms
1213077878213996544,2022-04-01 23:44:22+00:00, ,1510040404988776456,en,0,0,0,0,Twitter for iPhone,"@MordesPinder This is something the online autistic community has been speaking about for years. There are no levels of autism. No one is more or less autistic. 

Functioning labels are harmful and just incredibly inaccurate.",Symptoms
811229675758505984,2022-04-01 23:44:00+00:00, ,1510040311933943814,en,957,14,83,250,Twitter Web App,"Many people with autism still live in isolation, discriminated against and disconnected from their communities or even in their own homes.  

This #WorldAutismAwarenessDay, we must reaffirm our commitment to an inclusive, equitable &amp; sustainable world for people with autism.",Symptoms
239263806,2022-04-01 23:43:39+00:00, ,1510040223173906434,en,0,0,1,0,Twitter for Android,"@DollaryyDoos Something and someone that I'm very much not. Anytime that I would hit a really hard autistic point or would get extremely angry or would get in a verbal argument, it was almost like I would withdraw would be present to someone else speaking for me and they would say things I",Symptoms
1213077878213996544,2022-04-01 23:43:19+00:00, ,1510040142832193546,en,0,0,0,0,Twitter for iPhone,"@MordesPinder On autism related things.

‘Low functioning’ autistics are more likely to be silenced, ignored and abused.

I am a non speaking autistic who needs someone to cook for me, remind me to wash, I can’t work and probably can’t live alone. I’m functioning. Every autistic is functioning",Symptoms
767029679358287873,2022-04-01 23:42:58+00:00, ,1510040051245146114,en,2,0,1,1,Twitter for iPhone,"Happy Autism Awareness and Acceptance Month! We’ve made great progress in supporting children on the spectrum over the past decade, but we must also do more to support autistic adults. Children with ASD grow up. Let’s remember that. #ASD #acceptance #FAPE #neurodiversity",Symptoms
1213077878213996544,2022-04-01 23:41:59+00:00, ,1510039803605274625,en,0,0,1,0,Twitter for iPhone,"@MordesPinder functioning just compares us to how allistic we seem. It doesn’t take into consideration that our support needs vary from day to day, and depends on situations. 

‘High functioning’ autistics are more likely to be denied help, accommodations and ‘not autistic enough’ to speak-",Symptoms
1354957123868737547,2022-04-01 23:38:49+00:00, ,1510039007068971008,en,0,0,2,0,Twitter for Android,@ThenonbinaryC Would you suggest that a non-verbal autistic person who requires assistance in feeding and cleaning themselves was as functional as someone else who suffers none of these issues but is still diagnosed with ASD? Maybe they primarily struggle with theory of mind tasks.,Symptoms
1419043826820435971,2022-04-01 23:36:50+00:00, ,1510038511428452353,en,0,0,1,0,Twitter for iPhone,"As for functioning labels, I am somewhat against them as well, because autism isn’t just two cookies either. It’s very diverse, like said. In my case, I am “high-functioning”, yet I was in special education until 7th grade, had difficulty with self-care skills, (cont.)",Symptoms
1419043826820435971,2022-04-01 23:36:50+00:00, ,1510038509264031750,en,2,0,1,0,Twitter for iPhone,"This ain’t a joke at all. People have been called “N*zi” just for wanting a cure. The advocates and ND movement often fail to recognize that autism is a whole spectrum, very diverse, and no two people are the same. They claim to speak over them.

https://t.co/EhFtbLsnvU",Symptoms
1387042379513827330,2022-04-01 23:35:42+00:00, ,1510038224445448197,en,1,0,1,0,Twitter for Android,"@YukiKoyukiVT @Cimrai I totally understand this 👍
Can I share something that helped me?
.
What does autism &amp; ugliness have in common?
They expose &amp; filter out the ass holes
The ppl left are the best ones 
🙏🐲🌌",Symptoms
1261425503904206854,2022-04-01 23:35:29+00:00, ,1510038169374244865,en,0,0,0,0,Twitter for iPhone,"Reminder that autistic people are capeable of feeling love &amp; giving love. We are not mindless robots. We are able to understand love.

Here, please educate yourselves: https://t.co/WzXfTL1h8Y",Symptoms
64735485,2022-04-01 23:34:28+00:00, ,1510037914457153537,en,0,0,1,0,Twitter Web App,"asking #ActuallyAutistic folks

How do you feel about the statement:

""Autism is characterized by deficits in Theory of Mind""

(can't find research on autistic perspectives)

@neuroclastic @drmbotha @autselfadvocacy @autisticacadem1 @commaficionado @itsemilykaty @annmemmott",Symptoms
1249784850283925504,2022-04-01 23:33:30+00:00, ,1510037670390603779,en,0,0,2,0,Twitter Web App,"@LxwieSZN @ShepsDehub @xmaisymae bro i swear the kid at last is mad funny tho, he is autistic and just starts cussing out the teacher sometimes",Symptoms
1434076241242431492,2022-04-01 23:32:02+00:00, ,1510037300285435905,en,1,0,0,0,Twitter for iPhone,"It’s made me a fairly good actor, I’m in a production at the moment of Moana and most of my acting skill and remembering of lines comes from my autism. https://t.co/rZYh03RUYO",Symptoms
3190163258,2022-04-01 23:32:01+00:00, ,1510037297034850306,en,39,1,1,12,Twitter for iPhone,"#GoYellow is an autistic led initiative to amplify autistic voices, shining a light on the internalised presentation often experienced by autistic girls, women and gender diverse individuals - who are often misunderstood, misdiagnosed or missed all together.#yellowladybugs https://t.co/XaFk9W9C4s",Symptoms
1156397874596536320,2022-04-01 23:31:17+00:00, ,1510037112057384970,en,0,0,0,0,Twitter for iPhone,I am proud being autistic!! #AcknowledgeMe #AutismAcceptance,Symptoms
600591321,2022-04-01 23:27:29+00:00, ,1510036154648829952,en,2,0,0,1,Twitter for iPhone,"Join us as we highlight autism acceptance during the month of April. This year’s theme is the Faces of Autism. The theme’s focus aims to move forward with acceptance while debunking the myth that autism has a look. 

ZPhiB #ZetaPhiBeta #ZPhiBAutismAcceptance #FacesofAutism https://t.co/oAWDZfCR99",Symptoms
1371979501211553796,2022-04-01 23:27:25+00:00, ,1510036139146506241,en,3,0,0,0,Twitter Web App,Fight mansplaining with your autism by infodumping,Symptoms
1057779815707824129,2022-04-01 23:26:35+00:00, ,1510035928546426882,en,4,0,0,0,Twitter for iPhone,@AKAZmarin @BrendoMiryr @jeffkershner @jk_rowling Oooh. The reliable place for facts ‘PubMed’. I’m another Autistic with an IQ over 70. 152 actually. We are NOT rare. 🤡,Symptoms
162630329,2022-04-01 23:25:53+00:00, ,1510035751857278982,en,6,0,0,0,Twitter Web App,"Thinking when I have more spell slots, I should do a deep dive into cPTSD triggers and autism, because I feel like the two are doing a strange dance in my head since I have a lot of trauma around work and it bumps up against being perceived differently. #ActuallyAutistic",Symptoms
1143574892178268160,2022-04-01 23:23:27+00:00, ,1510035141233684484,en,2,0,0,0,Twitter Web App,"@jk_rowling I was also allowed to like trains, lego, maths and physics,toy cars etc without being told that was ""boys stuff"". Autistic kids are very vulnerable, if someone had suggested ""top surgery"" to teenage me i would have jumped at the chance.",Symptoms
1213077878213996544,2022-04-01 23:22:32+00:00, ,1510034912765689859,en,0,0,1,0,Twitter for iPad,"@MordesPinder Wow. Definitely autistic. 

In fact, my autism was the reason why I couldn’t answer your previous questions. How do I know if I’ll change my mind when I haven’t seen the stats. It’s illogical to answer without seeing the stats.",Symptoms
829230613936877568,2022-04-01 23:20:13+00:00, ,1510034326393556993,en,0,0,0,0,Twitter for iPhone,@JoJoFromJerz I have an autistic son with speech challenges so I think I see mispronunciations differently than before he was in my life.,Symptoms
1136885755,2022-04-01 23:19:23+00:00, ,1510034118842671111,en,0,0,0,0,Twitter Web App,Autistic females 'take five times as long' to learn to manage their periods https://t.co/mzTA5RP86c,Symptoms
31262879,2022-04-01 23:18:26+00:00, ,1510033878597402628,en,20,0,2,6,Twitter for iPhone,Read this amazing thread if you want to understand what it is like to have cognitive dysfunction effectively turning you into a different person: #MEcfs #ADHD #Autistic #BrainFog https://t.co/ss48IfIEq5,Symptoms
2693763445,2022-04-01 23:17:55+00:00,e363b61fbd793d7d,1510033748842057731,en,8,0,0,1,Twitter for iPhone,"Autism refers to a broad range of conditions characterized by challenges with social skills, repetitive behaviors, speech &amp; nonverbal communication. According to the @CDCgov, autism affects an estimated 1/54 children in the United States today
#Local506Cares
#AutismAwarenessMonth https://t.co/175ZGNWq7s",Symptoms
